Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date
11/04/2016,35.869999,36.470001,35.759998,35.880001,35.507351,9688100,Monday,OP,,
12/04/2016,36,36.049999,35.139999,35.84,35.467766,7313600,Tuesday,,,
13/04/2016,36,36.75,36,36.740002,36.358418,8767900,Wednesday,,,
14/04/2016,36.639999,37,36.490002,36.84,36.457378,10409800,Thursday,,,
15/04/2016,36.830002,37.459999,36.709999,37.130001,36.74437,10924300,Friday,CL,,
18/04/2016,37.060001,37.060001,36.610001,36.970001,36.586033,7680600,Monday,OP,,
19/04/2016,37.110001,37.18,36.080002,36.310001,35.932892,7728800,Tuesday,,,
20/04/2016,36.25,36.669998,36.209999,36.450001,36.07143,5004300,Wednesday,,,
21/04/2016,36.459999,36.630001,36.25,36.41,36.031845,4457000,Thursday,,,
22/04/2016,36.529999,36.779999,36.150002,36.27,35.893307,5588500,Friday,CL,,
25/04/2016,36.279999,36.650002,36.18,36.450001,36.07143,4799300,Monday,OP,,
26/04/2016,36.669998,37.09,36.32,36.48,36.101124,5363400,Tuesday,,,
27/04/2016,36.389999,37.330002,36.32,37.310001,36.922504,8809900,Wednesday,,,
28/04/2016,37.080002,37.299999,36.110001,36.200001,35.824028,9530600,Thursday,,,
29/04/2016,36.049999,36.130001,35.139999,35.529999,35.160988,8047600,Friday,CL,,
02/05/2016,35.869999,36.220001,35.700001,36,35.626102,6401900,Monday,OP,,
03/05/2016,35.59,35.740002,35.259998,35.57,35.200573,5600600,Tuesday,,,
04/05/2016,35.139999,35.169998,34.400002,34.759998,34.398983,13133100,Wednesday,,,
05/05/2016,35.049999,35.380001,34.709999,34.970001,34.6068,6172100,Thursday,,,
06/05/2016,34.91,35.419998,34.84,35.330002,34.963066,4581000,Friday,CL,,
09/05/2016,35.419998,35.57,34.990002,35.279999,34.913578,8333400,Monday,OP,,
10/05/2016,35.5,36.02,35.16,35.959999,35.586521,6712100,Tuesday,,,
11/05/2016,36.07,36.459999,35.869999,36.060001,35.685482,8204400,Wednesday,,,
12/05/2016,36.32,36.48,34.93,35.57,35.200573,16763500,Thursday,,,
13/05/2016,39.189999,41,39,40.98,40.554382,52756400,Friday,CL,,
16/05/2016,40.669998,42.799999,40.540001,42.189999,41.751816,24325800,Monday,OP,,
17/05/2016,42,42.580002,41.459999,42.279999,41.840881,15709800,Tuesday,,,
18/05/2016,42,43.849998,42,43.360001,42.90966,13526800,Wednesday,,,
19/05/2016,43.189999,43.860001,43.130001,43.549999,43.097694,9972000,Thursday,,,
20/05/2016,43.82,44.509998,43.75,44.330002,43.869595,9777100,Friday,CL,,
23/05/2016,44.52,44.689999,44.130001,44.400002,43.938862,10324100,Monday,OP,,
24/05/2016,44.419998,45.5,44.299999,45.360001,45.005459,10394700,Tuesday,,,
25/05/2016,45.5,45.689999,44.810001,45.169998,44.81694,11451900,Wednesday,,,
26/05/2016,45.25,45.98,45.119999,45.650002,45.293194,7726200,Thursday,,,
27/05/2016,45.700001,45.970001,45.549999,45.900002,45.541237,6935400,Friday,CL,,
31/05/2016,46.099998,46.82,46.07,46.720001,46.354832,10313100,Tuesday,OP,Monday,30/05/2016
01/06/2016,46.5,47.259998,46.360001,46.810001,46.44413,9678300,Wednesday,,,
02/06/2016,47.060001,47.540001,46.599998,47.139999,46.771545,8176500,Thursday,,,
03/06/2016,46.68,46.740002,45.66,46.48,46.116707,11526900,Friday,CL,,
06/06/2016,46.599998,46.959999,46,46.240002,45.878582,8062800,Monday,OP,,
07/06/2016,46.52,46.779999,46.310001,46.330002,45.96788,4835000,Tuesday,,,
08/06/2016,46.34,46.509998,45.799999,46.18,45.81905,5865400,Wednesday,,,
09/06/2016,46.02,47.450001,45.919998,47.380001,47.00967,11804200,Thursday,,,
10/06/2016,46.82,47.240002,46.139999,46.200001,45.83889,10000600,Friday,CL,,
13/06/2016,46.25,47.700001,46.25,46.790001,46.424286,11889700,Monday,OP,,
14/06/2016,46.68,47.099998,46.16,46.880001,46.51358,7458600,Tuesday,,,
15/06/2016,47.27,47.77,46.75,47.360001,46.989826,7525900,Wednesday,,,
16/06/2016,47.009998,47.630001,46.549999,47.549999,47.178341,6161400,Thursday,,,
17/06/2016,47.610001,47.619999,46.529999,46.720001,46.354832,11775000,Friday,CL,,
20/06/2016,47.470001,48.169998,47.439999,47.560001,47.188263,7344200,Monday,OP,,
21/06/2016,47.759998,47.889999,47.200001,47.27,46.900532,5312700,Tuesday,,,
22/06/2016,47.369999,47.68,47.150002,47.23,46.860844,5065500,Wednesday,,,
23/06/2016,47.68,48.540001,47.650002,48.490002,48.111,7447000,Thursday,,,
24/06/2016,46.5,47.360001,45.299999,45.73,45.372566,25442100,Friday,CL,,
27/06/2016,45.349998,45.700001,44.57,45.240002,44.886391,11227200,Monday,OP,,
28/06/2016,46.099998,46.150002,45.27,45.900002,45.541237,9548000,Tuesday,,,
29/06/2016,46.299999,47.009998,46.18,46.650002,46.285378,7973300,Wednesday,,,
30/06/2016,46.73,47.299999,46.349998,47.009998,46.642555,10773500,Thursday,,,
01/07/2016,46.75,47.360001,46.5,46.66,46.295296,5462200,Friday,CL,,
05/07/2016,46.400002,47.43,46.029999,47.349998,46.9799,9277100,Tuesday,OP,Monday,04/07/2016
06/07/2016,47.02,47.93,46.779999,47.650002,47.277557,6827600,Wednesday,,,
07/07/2016,47.970001,49.060001,47.75,48.889999,48.50787,9871400,Thursday,,,
08/07/2016,49.41,51.09,49.220001,50.849998,50.452549,12048300,Friday,CL,,
11/07/2016,51.580002,52.400002,51.52,52.02,51.613403,11219400,Monday,OP,,
12/07/2016,52.599998,53.279999,51.939999,52.799999,52.387302,10919000,Tuesday,,,
13/07/2016,52.900002,53.200001,52.700001,52.779999,52.367462,8115100,Wednesday,,,
14/07/2016,53.060001,53.799999,52.619999,53.32,52.903248,7922300,Thursday,,,
15/07/2016,52.639999,52.939999,51.84,52.700001,52.288094,10715400,Friday,CL,,
18/07/2016,53.349998,53.43,52.77,52.970001,52.555977,6324800,Monday,OP,,
19/07/2016,52.939999,53.73,52.84,53.52,53.101681,9566300,Tuesday,,,
20/07/2016,53.700001,54.509998,53.48,54.220001,53.796207,7411500,Wednesday,,,
21/07/2016,54.099998,54.27,53.040001,53.220001,52.804028,9032700,Thursday,,,
22/07/2016,53.41,54.669998,53.02,54.669998,54.242695,7894200,Friday,CL,,
25/07/2016,55,55.810001,54.759998,55.68,55.244797,7813200,Monday,OP,,
26/07/2016,56.169998,56.919998,56.09,56.630001,56.187363,12862700,Tuesday,,,
27/07/2016,57.119999,57.220001,55.720001,56.060001,55.621822,11122600,Wednesday,,,
28/07/2016,56.189999,56.599998,56.009998,56.18,55.740887,5547900,Thursday,,,
29/07/2016,56.389999,57.25,55.380001,57.099998,56.653694,10239700,Friday,CL,,
01/08/2016,57.34,57.549999,56.360001,56.73,56.286583,7528000,Monday,OP,,
02/08/2016,57,57.029999,55.5,56.040001,55.601986,7068700,Tuesday,,,
03/08/2016,55.970001,56.299999,55.66,56.189999,55.750805,7495700,Wednesday,,,
04/08/2016,56.459999,57.490002,56.349998,57.23,56.782684,6788000,Thursday,,,
05/08/2016,57.889999,58.23,57.610001,58.200001,57.745106,9289700,Friday,CL,,
08/08/2016,59,59.139999,58.119999,58.740002,58.28088,7626600,Monday,OP,,
09/08/2016,59.029999,59.459999,58.740002,58.889999,58.42971,9308600,Tuesday,,,
10/08/2016,59.41,59.5,58.32,58.509998,58.052673,9393500,Wednesday,,,
11/08/2016,58.82,59.950001,58.700001,59.700001,59.233379,15741200,Thursday,,,
12/08/2016,61.900002,63.380001,60.630001,63.040001,62.547276,35643600,Friday,CL,,
15/08/2016,63.110001,63.5,62.130001,62.98,62.487736,14332600,Monday,OP,,
16/08/2016,62.889999,62.990002,62.41,62.599998,62.11071,7191300,Tuesday,,,
17/08/2016,62.599998,62.740002,60.66,61.150002,60.672043,14880300,Wednesday,,,
18/08/2016,61.060001,62.200001,60.82,62.099998,61.614613,8292100,Thursday,,,
19/08/2016,62.07,62.73,61.799999,62.259998,61.773365,7289000,Friday,CL,,
22/08/2016,62.450001,62.610001,61.709999,62.52,62.031334,6118700,Monday,OP,,
23/08/2016,63.040001,63.32,62.73,62.91,62.53331,8494100,Tuesday,,,
24/08/2016,63.130001,63.16,61.650002,61.939999,61.569115,7461200,Wednesday,,,
25/08/2016,61.959999,61.990002,60.759998,61.529999,61.161575,10150800,Thursday,,,
26/08/2016,61.689999,62.380001,61.200001,62.029999,61.658577,7500600,Friday,CL,,
29/08/2016,62.279999,62.529999,61.889999,61.990002,61.61882,6848800,Monday,OP,,
30/08/2016,61.91,62.240002,61.459999,61.630001,61.260975,7138600,Tuesday,,,
31/08/2016,61.75,61.919998,61.16,61.34,60.97271,9713600,Wednesday,,,
01/09/2016,61.389999,63.380001,61.34,63.150002,62.771873,10712300,Thursday,,,
02/09/2016,63.279999,63.349998,61.82,62.529999,62.155582,8078700,Friday,CL,,
06/09/2016,62.75,63.119999,62.43,63.119999,62.742046,7670300,Tuesday,OP,Monday,05/09/2016
07/09/2016,62.919998,63.23,61.830002,62.189999,61.817616,9949700,Wednesday,,,
08/09/2016,62.130001,62.740002,61.419998,62.639999,62.264927,7872500,Thursday,,,
09/09/2016,61.950001,62.299999,59,59.52,59.163605,17444000,Friday,CL,,
12/09/2016,58.73,60.869999,57.32,60.75,60.386242,14956500,Monday,OP,,
13/09/2016,60.599998,61.299999,59.529999,59.869999,59.511509,11794200,Tuesday,,,
14/09/2016,60.009998,60.599998,59.509998,60.400002,60.038338,7976200,Wednesday,,,
15/09/2016,60.5,62.759998,60.360001,62.689999,62.314625,12880300,Thursday,,,
16/09/2016,62.91,63.25,62.119999,62.84,62.46373,22561100,Friday,CL,,
19/09/2016,63.5,65.260002,63.209999,63.669998,63.288754,10407000,Monday,OP,,
20/09/2016,64.400002,64.400002,62.740002,63.09,62.712231,8277800,Tuesday,,,
21/09/2016,63.279999,64.980003,63.27,64.860001,64.471642,8405300,Wednesday,,,
22/09/2016,65.239998,65.440002,64.650002,65.019997,64.630669,7718300,Thursday,,,
23/09/2016,65.099998,65.290001,64.660004,64.949997,64.561096,6903300,Friday,CL,,
26/09/2016,64.209999,64.599998,63.529999,64.339996,63.954739,5751000,Monday,OP,,
27/09/2016,64.089996,66.639999,64.059998,66.540001,66.141571,10068800,Tuesday,,,
28/09/2016,66.639999,66.830002,65.93,66.779999,66.380135,7994700,Wednesday,,,
29/09/2016,66.669998,67.610001,66.050003,67.400002,66.996437,8417100,Thursday,,,
30/09/2016,67.769997,69.190002,67.370003,68.519997,68.109711,10748300,Friday,CL,,
03/10/2016,68.519997,69.510002,68.330002,68.449997,68.040131,6064900,Monday,OP,,
04/10/2016,68.550003,69.699997,67.790001,68.300003,67.891045,7040600,Tuesday,,,
05/10/2016,68.879997,69.580002,68.019997,68.230003,67.821465,7636000,Wednesday,,,
06/10/2016,67.410004,67.830002,66.260002,67.339996,66.936783,9005300,Thursday,,,
07/10/2016,67.790001,67.970001,66.660004,66.849998,66.449715,7156500,Friday,CL,,
10/10/2016,67.199997,67.559998,66.470001,67.099998,66.698212,7183200,Monday,OP,,
11/10/2016,66.879997,66.980003,65.620003,66.129997,65.734016,9713500,Tuesday,,,
12/10/2016,65.860001,66.779999,65.309998,66.43,66.032227,10498000,Wednesday,,,
13/10/2016,65.650002,65.800003,63.700001,65.349998,64.958702,9752900,Thursday,,,
14/10/2016,66.150002,66.599998,65.599998,65.989998,65.594872,8265900,Friday,CL,,
17/10/2016,65.980003,66.599998,65.519997,65.610001,65.21714,4883200,Monday,OP,,
18/10/2016,66.519997,66.989998,66.25,66.610001,66.211143,6713500,Tuesday,,,
19/10/2016,66.160004,66.779999,65.82,66.470001,66.071999,4976500,Wednesday,,,
20/10/2016,67.25,67.949997,66.300003,67.730003,67.324448,7802100,Thursday,,,
21/10/2016,67.489998,67.660004,66.900002,67.540001,67.13559,6987700,Friday,CL,,
24/10/2016,68,70.790001,67.989998,70.709999,70.286606,8495900,Monday,OP,,
25/10/2016,70.589996,72.300003,70.25,71.870003,71.439659,9936500,Tuesday,,,
26/10/2016,71.269997,72.949997,71.199997,72.160004,71.727921,8344800,Wednesday,,,
27/10/2016,72.709999,72.849998,70.389999,70.68,70.256783,9716600,Thursday,,,
28/10/2016,71.019997,72.099998,70.43,70.559998,70.137497,7271400,Friday,CL,,
31/10/2016,70.790001,71.629997,70.75,71.160004,70.73391,6309700,Monday,OP,,
01/11/2016,71.419998,71.809998,68.290001,69.050003,68.636543,11830600,Tuesday,,,
02/11/2016,69.580002,70.519997,68.639999,68.760002,68.348289,7396200,Wednesday,,,
03/11/2016,69.080002,69.139999,66.639999,67.959999,67.55307,7741600,Thursday,,,
04/11/2016,67.510002,68.730003,66.580002,67.57,67.165398,8219500,Friday,CL,,
07/11/2016,69.550003,71.720001,69.5,71.269997,70.843246,12189500,Monday,OP,,
08/11/2016,71.540001,71.769997,70.5,71.160004,70.73391,10717500,Tuesday,,,
09/11/2016,69.230003,70.900002,68.720001,69.959999,69.5411,11413300,Wednesday,,,
10/11/2016,71.489998,71.5,66.760002,67.769997,67.364204,21732000,Thursday,,,
11/11/2016,79.510002,88.769997,78.5,87.970001,87.443253,54383600,Friday,CL,,
14/11/2016,88.089996,88.190002,83.620003,83.639999,83.139191,33702100,Monday,OP,,
15/11/2016,84.290001,87.449997,83.93,86.190002,85.673912,15652300,Tuesday,,,
16/11/2016,87.339996,92.559998,86.349998,91.629997,91.081337,24676400,Wednesday,,,
17/11/2016,92.309998,94.790001,90.650002,92.389999,91.836784,20824700,Thursday,,,
18/11/2016,92.389999,94.330002,91.800003,93.360001,92.80098,14401500,Friday,CL,,
21/11/2016,94.089996,94.349998,92.400002,92.980003,92.423264,10910900,Monday,OP,,
22/11/2016,93.300003,93.739998,92.379997,93.650002,93.089256,8259200,Tuesday,,,
23/11/2016,93.720001,95.25,92.769997,93.970001,93.547188,11044000,Wednesday,,,
25/11/2016,94.419998,95.099998,93.410004,94.160004,93.736328,4889100,Friday,CL,,
28/11/2016,93.870003,94.739998,93.599998,94.110001,93.686546,6968400,Monday,OP,,
29/11/2016,94,94.440002,92.529999,93.25,92.830421,11114200,Tuesday,,,
30/11/2016,93.599998,94.160004,92.099998,92.199997,91.785141,11012500,Wednesday,,,
01/12/2016,92.099998,92.169998,84.769997,87.639999,87.245659,25888100,Thursday,,,
02/12/2016,86.25,88.800003,85.120003,88.449997,88.052017,11957300,Friday,CL,,
05/12/2016,89.989998,92.610001,89,91.879997,91.466583,15057100,Monday,OP,,
06/12/2016,92.209999,93.730003,91.57,93.389999,92.969788,12469900,Tuesday,,,
07/12/2016,92.839996,95.300003,92.099998,95.07,94.642227,12020100,Wednesday,,,
08/12/2016,95.190002,96.620003,93.050003,93.480003,93.05938,9538600,Thursday,,,
09/12/2016,94.199997,94.269997,90.709999,91.82,91.406845,9557800,Friday,CL,,
12/12/2016,89.849998,89.949997,87.540001,89.589996,89.186882,15033300,Monday,OP,,
13/12/2016,90.089996,92.290001,90.050003,91.169998,90.759766,9694900,Tuesday,,,
14/12/2016,92.540001,97.110001,91.57,96.449997,96.016014,24599500,Wednesday,,,
15/12/2016,96.900002,99.940002,96.599998,98.709999,98.265846,18663700,Thursday,,,
16/12/2016,99.830002,100.699997,97.730003,100.410004,99.958206,26861700,Friday,CL,,
19/12/2016,99.699997,102.449997,99,101.629997,101.172707,18616400,Monday,OP,,
20/12/2016,104.580002,106.129997,104.120003,105.169998,104.696777,21201400,Tuesday,,,
21/12/2016,105.639999,105.949997,103.709999,105.830002,105.353806,14403400,Wednesday,,,
22/12/2016,106.82,108.870003,106.529999,107.110001,106.628052,17965300,Thursday,,,
23/12/2016,106.379997,109.839996,106.269997,109.779999,109.286034,16168700,Friday,CL,,
27/12/2016,112.059998,117.360001,111.220001,117.32,116.792107,29856800,Tuesday,OP,Monday,26/12/2016
28/12/2016,119.599998,119.93,108.690002,109.25,108.758415,57394100,Wednesday,,,
29/12/2016,104.900002,111.489998,102.800003,111.43,110.928612,54036800,Thursday,,,
30/12/2016,111.349998,111.919998,106.300003,106.739998,106.25972,30323300,Friday,CL,,
03/01/2017,104.400002,106.370003,99.379997,102.010002,101.551003,37549900,Tuesday,OP,Monday,02/01/2017
04/01/2017,103.400002,105.5,101.529999,104.389999,103.920296,29980500,Wednesday,,,
05/01/2017,104.529999,105.82,101.050003,101.739998,101.282211,24607400,Thursday,,,
06/01/2017,102.849998,104.25,101.199997,103.099998,102.636093,20571400,Friday,CL,,
09/01/2017,103.5,108,103.5,107.279999,106.797295,22857700,Monday,OP,,
10/01/2017,107.809998,109.190002,105.629997,106.470001,105.990936,22023000,Tuesday,,,
11/01/2017,106,106.199997,104.150002,105.160004,104.686829,13141600,Wednesday,,,
12/01/2017,104.230003,104.699997,101.620003,103.440002,102.974571,15640400,Thursday,,,
13/01/2017,103.599998,105,103.059998,103.43,102.964615,11445500,Friday,CL,,
17/01/2017,103,103.199997,100.57,101.110001,100.655052,14497600,Tuesday,OP,Monday,16/01/2017
18/01/2017,100.239998,103.230003,99.110001,102.949997,102.486771,16360600,Wednesday,,,
19/01/2017,103.07,106.459999,102.980003,105.160004,104.686829,16121800,Thursday,,,
20/01/2017,106.080002,106.800003,103.120003,104.010002,103.542,12300600,Friday,CL,,
23/01/2017,103.800003,105.900002,103.699997,105.089996,104.617134,9247600,Monday,OP,,
24/01/2017,105.5,107.580002,104.900002,107.330002,106.847069,10701300,Tuesday,,,
25/01/2017,109.050003,109.300003,106.330002,107.790001,107.304985,13069000,Wednesday,,,
26/01/2017,107.900002,109.949997,106.699997,109.650002,109.156624,11470000,Thursday,,,
27/01/2017,109.93,111.889999,108.849998,111.769997,111.267082,11799900,Friday,CL,,
30/01/2017,110.919998,111.010002,107.910004,110.019997,109.524948,12400100,Monday,OP,,
31/01/2017,108.949997,110.050003,108.199997,109.18,108.688736,9068900,Tuesday,,,
01/02/2017,110.580002,114.120003,109.860001,113.949997,113.437279,14750100,Wednesday,,,
02/02/2017,113.300003,115.739998,112.059998,115.389999,114.870796,12081000,Thursday,,,
03/02/2017,115.449997,115.900002,113.900002,114.379997,113.865334,9318600,Friday,CL,,
06/02/2017,114,117.330002,114,117.309998,116.782158,12669200,Monday,OP,,
07/02/2017,118.699997,120.919998,117.900002,119.129997,118.593964,18655600,Tuesday,,,
08/02/2017,118.400002,119.309998,116.379997,118.610001,118.076302,11239500,Wednesday,,,
09/02/2017,118.860001,119.059998,115.599998,116.379997,115.856331,21064200,Thursday,,,
10/02/2017,119.93,120.699997,112.599998,113.620003,113.108765,41277300,Friday,CL,,
13/02/2017,113.389999,113.980003,108.199997,108.379997,107.892326,29518100,Monday,OP,,
14/02/2017,107.989998,110.150002,106.290001,108.779999,108.290535,21247300,Tuesday,,,
15/02/2017,108.900002,109.800003,107.760002,109,108.509552,9325500,Wednesday,,,
16/02/2017,109.389999,109.440002,105.660004,107.25,106.767418,16179400,Thursday,,,
17/02/2017,106.699997,107.410004,104.790001,107.230003,106.74752,14093500,Friday,CL,,
21/02/2017,108.230003,111.230003,108.220001,111.07,110.570229,13798800,Tuesday,OP,Monday,20/02/2017
22/02/2017,111.419998,111.800003,109.989998,110.760002,110.400787,10844300,Wednesday,,,
23/02/2017,105.5,106.389999,99.68,100.489998,100.164085,39822200,Thursday,,,
24/02/2017,97.07,102,95.699997,101.459999,101.130943,25747600,Friday,CL,,
27/02/2017,102.199997,105.019997,101.559998,104.410004,104.071381,17885000,Monday,OP,,
28/02/2017,104.800003,105.199997,100.779999,101.480003,101.150879,15634000,Tuesday,,,
01/03/2017,103.790001,104.370003,101.110001,102.790001,102.456635,12620100,Wednesday,,,
02/03/2017,102.269997,102.839996,98.889999,99,98.678925,18858300,Thursday,,,
03/03/2017,98.57,98.769997,96.220001,98.43,98.110779,21617300,Friday,CL,,
06/03/2017,96.959999,98.099998,95.169998,97.669998,97.353241,22089200,Monday,OP,,
07/03/2017,97.669998,99.529999,97.150002,98.739998,98.419777,15085000,Tuesday,,,
08/03/2017,100.699997,101.300003,98.470001,98.559998,98.240349,15967800,Wednesday,,,
09/03/2017,97.910004,99.449997,97.400002,98.540001,98.220421,11951500,Thursday,,,
10/03/2017,99.610001,100.089996,98.379997,99.120003,98.798538,12493500,Friday,CL,,
13/03/2017,99.540001,102.25,99.510002,101.849998,101.519691,19353400,Monday,OP,,
14/03/2017,102.370003,102.75,100.470001,101.779999,101.449905,13050400,Tuesday,,,
15/03/2017,102.25,102.989998,100.32,102.550003,102.217415,15375900,Wednesday,,,
16/03/2017,102.980003,103.830002,102.410004,103.809998,103.47332,13077500,Thursday,,,
17/03/2017,104.519997,106.120003,103.809998,106.07,105.72599,27992200,Friday,CL,,
20/03/2017,106.779999,109.610001,106.129997,109.449997,109.095032,18714200,Monday,OP,,
21/03/2017,108.75,109.959999,105.589996,105.910004,105.566513,22837100,Tuesday,,,
22/03/2017,105.459999,108.260002,105.300003,108.07,107.719513,15419100,Wednesday,,,
23/03/2017,107.75,108.559998,106.699997,107.089996,106.742683,13348500,Thursday,,,
24/03/2017,108.970001,109.290001,106.419998,107.470001,107.121452,10987500,Friday,CL,,
27/03/2017,105.580002,108.410004,103.580002,108.25,107.898926,12666100,Monday,OP,,
28/03/2017,108.300003,108.889999,107.269997,107.690002,107.340736,10811100,Tuesday,,,
29/03/2017,107.989998,108.489998,107.25,107.339996,106.991867,8749800,Wednesday,,,
30/03/2017,107.629997,110,107.400002,109.400002,109.045197,13138300,Thursday,,,
31/03/2017,109.010002,109.889999,108.400002,108.93,108.576714,11020200,Friday,CL,,
03/04/2017,108.949997,109.650002,107.419998,108.379997,108.028496,11130800,Monday,OP,,
04/04/2017,103.400002,104.419998,100.339996,100.779999,100.453156,31782000,Tuesday,,,
05/04/2017,100.019997,102.370003,99.5,100.029999,99.705582,18676200,Wednesday,,,
06/04/2017,100.239998,101.25,98.410004,100.760002,100.43322,15878000,Thursday,,,
07/04/2017,101.019997,101.730003,99.720001,100.330002,100.004616,10726700,Friday,CL,,
10/04/2017,100.360001,100.629997,97.599998,97.769997,97.452904,18908300,Monday,OP,,
11/04/2017,96.550003,98.900002,96.349998,98.120003,97.801781,15453700,Tuesday,,,
12/04/2017,98.120003,98.699997,97.099998,97.309998,96.994408,10352300,Wednesday,,,
13/04/2017,96.330002,97.209999,95.489998,95.489998,95.180298,12672300,Thursday,CL,Friday,14/04/2017
17/04/2017,96.010002,99.239998,95.800003,99.230003,98.90818,12432300,Monday,OP,,
18/04/2017,98.650002,99.540001,97.599998,99.290001,98.967987,9252900,Tuesday,,,
19/04/2017,100,100.980003,99.410004,99.68,99.356712,9520700,Wednesday,,,
20/04/2017,100.269997,101.449997,99.410004,101.260002,100.931602,10100400,Thursday,,,
21/04/2017,100.839996,101.790001,100.360001,101.68,101.350227,8547400,Friday,CL,,
24/04/2017,102.959999,103.480003,102.110001,102.949997,102.616112,9295500,Monday,OP,,
25/04/2017,103.540001,105.330002,102.669998,104.739998,104.400307,9711000,Tuesday,,,
26/04/2017,105.290001,105.389999,103.940002,104.019997,103.68264,8175100,Wednesday,,,
27/04/2017,104.32,105.980003,103.589996,105.639999,105.297394,7992500,Thursday,,,
28/04/2017,105.360001,105.639999,104.07,104.300003,103.961739,8677600,Friday,CL,,
01/05/2017,104.739998,106.849998,104.449997,106.639999,106.294151,7693300,Monday,OP,,
02/05/2017,105.550003,105.599998,102.559998,103.480003,103.144394,15749300,Tuesday,,,
03/05/2017,103.199997,104.639999,102.599998,104.25,103.911896,8422600,Wednesday,,,
04/05/2017,104.5,104.949997,103.529999,103.849998,103.513199,5244700,Thursday,,,
05/05/2017,103.379997,104.150002,102.75,103.860001,103.52317,5710700,Friday,CL,,
08/05/2017,104.339996,104.400002,102.309998,102.769997,102.436699,9131000,Monday,OP,,
09/05/2017,103,104.93,102.660004,102.940002,102.60614,21191800,Tuesday,,,
10/05/2017,114.290001,121.82,114.019997,121.290001,120.896637,53227400,Wednesday,,,
11/05/2017,120.050003,130.429993,119.910004,126.5,126.089729,48494800,Thursday,,,
12/05/2017,126.629997,129.600006,125.779999,127.889999,127.475227,24065500,Friday,CL,,
15/05/2017,129.559998,134.410004,129.380005,134.309998,133.87442,27188500,Monday,OP,,
16/05/2017,136.380005,137.440002,133.360001,136.809998,136.366287,28017500,Tuesday,,,
17/05/2017,134.100006,134.860001,127.550003,127.720001,127.305779,31784200,Wednesday,,,
18/05/2017,129.5,133.429993,127.050003,133.070007,132.638428,28900800,Thursday,,,
19/05/2017,137.029999,138.220001,135.220001,136,135.701691,25459300,Friday,CL,,
22/05/2017,137.770004,139.479996,137.330002,138.899994,138.595322,20915200,Monday,OP,,
23/05/2017,139.699997,139.789993,135.710007,137.029999,136.729431,17031200,Tuesday,,,
24/05/2017,140.960007,141.070007,138.080002,138.570007,138.266068,20399900,Wednesday,,,
25/05/2017,140,140.029999,136.440002,138.259995,137.956726,15205700,Thursday,,,
26/05/2017,137.929993,145.279999,137.110001,141.839996,141.528885,19478500,Friday,CL,,
30/05/2017,143.699997,146.289993,143.050003,144.869995,144.552216,24741300,Tuesday,OP,Monday,29/05/2017
31/05/2017,146.690002,147,142.050003,144.350006,144.033386,22182900,Wednesday,,,
01/06/2017,144.990005,145.029999,142.520004,144.360001,144.043365,12583500,Thursday,,,
02/06/2017,144.240005,145.300003,143.399994,143.639999,143.324921,12186400,Friday,CL,,
05/06/2017,142.979996,148.529999,142.509995,148.009995,147.685364,20434400,Monday,OP,,
06/06/2017,147.820007,149.690002,146.800003,147.339996,147.016815,18968200,Tuesday,,,
07/06/2017,148.330002,149.880005,147.699997,149.119995,148.792923,15315300,Wednesday,,,
08/06/2017,153.460007,160,151.789993,159.940002,159.589188,28579300,Thursday,,,
09/06/2017,164.740005,168.5,142.75,149.600006,149.271866,92323200,Friday,CL,,
12/06/2017,145.880005,151.699997,142.110001,149.970001,149.641052,42438300,Monday,OP,,
13/06/2017,154.399994,154.770004,145.649994,151.399994,151.067917,41812600,Tuesday,,,
14/06/2017,151.520004,154.059998,148.5,151.720001,151.387222,29616000,Wednesday,,,
15/06/2017,146.960007,153.600006,146.5,152.369995,152.035782,24095600,Thursday,,,
16/06/2017,152.759995,154.699997,150.240005,151.619995,151.28743,23124000,Friday,CL,,
19/06/2017,153.410004,157.529999,153.259995,157.320007,156.974945,19454400,Monday,OP,,
20/06/2017,159.029999,161.740005,156.919998,157.089996,156.745422,27386100,Tuesday,,,
21/06/2017,158.210007,159.619995,155.699997,159.470001,159.120224,17066300,Wednesday,,,
22/06/2017,159.800003,160.339996,157.399994,158.369995,158.022614,11728300,Thursday,,,
23/06/2017,158.679993,159.320007,153.220001,153.830002,153.492599,27214700,Friday,CL,,
26/06/2017,155.160004,156.600006,148.330002,152.149994,151.816254,26599000,Monday,OP,,
27/06/2017,151.440002,151.789993,146.350006,146.580002,146.258499,24987300,Tuesday,,,
28/06/2017,149.320007,151.940002,145.75,151.75,151.417145,24873700,Wednesday,,,
29/06/2017,150.600006,150.720001,144.080002,146.679993,146.358261,26610600,Thursday,,,
30/06/2017,147.380005,147.929993,143.5,144.559998,144.24292,18276500,Friday,CL,,
03/07/2017,145.050003,145.649994,138.580002,139.330002,139.024384,17726800,Monday,OP,,
05/07/2017,141.899994,144.220001,141.130005,143.050003,142.736221,20504700,Wednesday,,,
06/07/2017,141.869995,145.380005,139.759995,143.479996,143.165283,18657100,Thursday,,,
07/07/2017,145.779999,147.5,144.850006,146.759995,146.438095,16374300,Friday,CL,,
10/07/2017,149.740005,154,148.679993,153.699997,153.362869,23962300,Monday,OP,,
11/07/2017,153.850006,156.190002,152.149994,155.880005,155.538101,18948900,Tuesday,,,
