Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2017,13.42,13.52,13.08,13.24,13.24,52557400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/08/2017,13.2,13.36,13.02,13.12,13.12,64254000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
07/08/2017,13.33,13.57,13.27,13.43,13.43,57486800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
08/08/2017,13.48,13.55,13.08,13.11,13.11,47338000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/08/2017,12.76,12.89,12.54,12.83,12.83,58861500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2017,12.7,12.92,12.11,12.12,12.12,83113400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2017,12.04,12.39,11.88,12.23,12.23,63558800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2017,12.58,12.85,12.58,12.76,12.76,64236500,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2017,13.01,13.14,12.75,13.02,13.02,57990300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2017,13.17,13.19,12.52,12.63,12.63,64639400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2017,12.46,12.65,12.32,12.34,12.34,47371000,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2017,12.43,12.56,12.25,12.37,12.37,37521700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2017,12.42,12.42,11.86,12.05,12.05,58888500,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2017,12.2,12.33,12.1,12.17,12.17,39033200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/08/2017,12,12.54,11.95,12.48,12.48,44345400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/08/2017,12.69,12.71,12.39,12.5,12.5,37269700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/08/2017,12.51,12.57,12.25,12.43,12.43,29732000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
28/08/2017,12.53,12.55,12.16,12.23,12.23,35969600,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
29/08/2017,12,12.18,11.93,12.15,12.15,33618100,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2017,12.19,12.68,12.16,12.67,12.67,43933000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/08/2017,12.82,13.16,12.79,13,13,51822100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2017,13.12,13.49,13.04,13.19,13.19,53158600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2017,12.88,13.18,12.65,12.92,12.92,51445500,Tuesday,OP,Monday,04/09/2017,,,,,,,,,,,,,,,,,,,,,,,,
06/09/2017,13.02,13.08,12.75,12.86,12.86,34182400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/09/2017,12.84,12.94,12.6,12.63,12.63,35816900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/2017,12.57,12.61,12.04,12.25,12.25,60886200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2017,12.46,12.74,12.4,12.55,12.55,43346100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2017,12.66,12.68,12.21,12.3,12.3,54413100,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2017,12.22,12.36,12.12,12.22,12.22,37210700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/09/2017,12.15,12.46,12.11,12.26,12.26,37220200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/2017,12.33,12.66,12.31,12.52,12.52,50337400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2017,12.77,13.3,12.74,13.08,13.08,83517400,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/2017,13.25,13.29,12.88,13.12,13.12,65455200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/09/2017,13.07,13.8,12.8,13.74,13.74,102682400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/09/2017,14,14.24,13.32,13.41,13.41,166821900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2017,13.2,13.4,13.12,13.3,13.3,50547000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2017,13.25,13.28,12.49,12.61,12.61,84172200,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2017,12.85,12.93,12.43,12.45,12.45,68302000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2017,12.65,12.87,12.5,12.74,12.74,59947200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2017,12.76,12.84,12.55,12.74,12.74,35812300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2017,12.77,12.82,12.6,12.75,12.75,33926900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2017,12.8,12.85,12.62,12.71,12.71,34461100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2017,12.73,13.48,12.7,13.42,13.42,85174000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2017,13.31,13.5,13.15,13.31,13.31,42303200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2017,13.38,13.46,13.21,13.34,13.34,34758600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/10/2017,13.22,13.39,13.18,13.23,13.23,28258700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
09/10/2017,13.26,13.83,13.26,13.47,13.47,54032500,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2017,13.72,13.79,13.44,13.7,13.7,43304000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2017,13.62,13.96,13.61,13.88,13.88,38746600,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2017,13.85,14.37,13.81,14.2,14.2,69874100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2017,14.32,14.41,14.12,14.22,14.22,37515800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2017,14.25,14.35,14.12,14.26,14.26,34136800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2017,14.24,14.35,14.14,14.16,14.16,28995600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2017,14.2,14.28,13.76,14.07,14.07,39020300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/2017,13.85,14.04,13.69,13.95,13.95,33795700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2017,14.03,14.09,13.8,13.81,13.81,32538900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
23/10/2017,13.94,14.19,13.9,14.1,14.1,49838000,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2017,14.2,14.36,14.15,14.25,14.25,84891600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/2017,12.95,13.13,12.29,12.33,12.33,166762100,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2017,12.45,12.46,12,12.01,12.01,87625400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2017,12.17,12.19,11.35,11.84,11.84,115650400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
30/10/2017,11.26,11.42,10.65,10.89,10.89,137785100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
31/10/2017,10.76,11.31,10.69,10.99,10.99,78600000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2017,11.25,11.29,10.72,10.8,10.8,66875500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2017,10.87,10.99,10.66,10.85,10.85,47942500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2017,10.95,11.13,10.82,11.12,11.12,44264300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
06/11/2017,12.04,12.09,11.64,11.93,11.93,96349800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2017,11.94,12.27,11.92,12.05,12.05,67900200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2017,11.94,11.95,11.51,11.71,11.71,59065000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2017,11.25,11.35,11.03,11.12,11.12,76821200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2017,11.22,11.43,11.12,11.26,11.26,50209900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2017,11.18,11.2,10.92,11.09,11.09,54068300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2017,11.03,11.26,11,11.12,11.12,37245000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2017,11.01,11.13,10.77,11.07,11.07,33524700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2017,11.13,11.32,11.13,11.25,11.25,31800400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2017,11.3,11.75,11.28,11.38,11.38,56775600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
20/11/2017,11.47,11.51,11.19,11.34,11.34,35960200,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2017,11.42,11.49,11.24,11.4,11.4,31881700,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2017,11.41,11.49,11.3,11.37,11.37,23816500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/11/2017,11.38,11.42,11.3,11.38,11.38,11035800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2017,11.34,11.74,11.34,11.55,11.55,41798300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2017,11.45,11.54,11,11.17,11.17,65325700,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2017,11.08,11.17,10.73,10.83,10.83,63333800,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2017,10.87,11.03,10.76,10.89,10.89,43205000,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,10.81,10.97,10.53,10.73,10.73,42128800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2017,10.85,10.86,9.82,10.03,10.03,97328300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2017,9.89,10.34,9.7,9.91,9.91,67304100,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2017,9.9,10.05,9.71,10,10,38952200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/12/2017,10.07,10.19,9.95,10.04,10.04,32665600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/12/2017,10.15,10.2,9.92,9.94,9.94,34897000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/2017,9.97,10.16,9.96,10.16,10.16,29956400,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2017,10.13,10.14,9.88,9.9,9.9,36211000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2017,9.97,10.21,9.95,10.11,10.11,41494800,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/12/2017,10.1,10.17,9.96,10.13,10.13,29006800,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2017,10.13,10.32,10.02,10.29,10.29,45462300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2017,10.6,11,10.51,10.98,10.98,63797700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
19/12/2017,11,11.19,10.87,10.95,10.95,43852900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/12/2017,11.1,11.18,10.8,10.98,10.98,31420300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2017,10.98,11.08,10.87,10.89,10.89,21884300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/2017,10.75,10.77,10.2,10.54,10.54,50744500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
26/12/2017,10.38,10.58,10.34,10.46,10.46,20437900,Tuesday,OP,Monday,25/12/2017,,,,,,,,,,,,,,,,,,,,,,,,
27/12/2017,10.45,10.74,10.4,10.53,10.53,22921800,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2017,10.57,10.64,10.43,10.55,10.55,18609400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/12/2017,10.57,10.58,10.27,10.28,10.28,26678900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
